"","detectedstate","dateannounced","numberofcases"
"539","Telangana","14/04/2020",52
"540","Telangana","15/03/2020",1
"541","Telangana","15/04/2020",6
"542","Telangana","16/03/2020",1
"543","Telangana","16/04/2020",50
"544","Telangana","17/03/2020",1
"545","Telangana","17/04/2020",66
"546","Telangana","18/03/2020",8
"547","Telangana","19/03/2020",3
"548","Telangana","20/03/2020",3
"549","Telangana","21/03/2020",2
"550","Telangana","22/03/2020",6
"551","Telangana","23/03/2020",6
"552","Telangana","24/03/2020",6
"553","Telangana","25/03/2020",2
"554","Telangana","26/03/2020",4
"555","Telangana","27/03/2020",14
"556","Telangana","28/03/2020",8
"557","Telangana","29/03/2020",3
"558","Telangana","30/03/2020",7
"559","Telangana","31/03/2020",20
"560","Tripura","06/04/2020",1
"561","Tripura","10/04/2020",1
"562","Uttar Pradesh","01/04/2020",13
"563","Uttar Pradesh","02/04/2020",11
"564","Uttar Pradesh","03/04/2020",46
"565","Uttar Pradesh","04/03/2020",7
"566","Uttar Pradesh","04/04/2020",60
"567","Uttar Pradesh","05/03/2020",1
"568","Uttar Pradesh","05/04/2020",44
"569","Uttar Pradesh","06/04/2020",27
"570","Uttar Pradesh","07/04/2020",27
"571","Uttar Pradesh","08/04/2020",29
"572","Uttar Pradesh","09/03/2020",2
"573","Uttar Pradesh","09/04/2020",49
"574","Uttar Pradesh","10/04/2020",23
"575","Uttar Pradesh","11/04/2020",19
"576","Uttar Pradesh","12/03/2020",2
"577","Uttar Pradesh","12/04/2020",31
"578","Uttar Pradesh","13/03/2020",1
"579","Uttar Pradesh","13/04/2020",75
"580","Uttar Pradesh","14/04/2020",102
"581","Uttar Pradesh","15/04/2020",75
"582","Uttar Pradesh","16/04/2020",70
"583","Uttar Pradesh","17/03/2020",2
"584","Uttar Pradesh","17/04/2020",44
"585","Uttar Pradesh","18/03/2020",2
"586","Uttar Pradesh","19/03/2020",3
"587","Uttar Pradesh","20/03/2020",4
"588","Uttar Pradesh","21/03/2020",4
"589","Uttar Pradesh","22/03/2020",2
"590","Uttar Pradesh","23/03/2020",4
"591","Uttar Pradesh","24/03/2020",1
"592","Uttar Pradesh","25/03/2020",3
"593","Uttar Pradesh","26/03/2020",4
"594","Uttar Pradesh","27/03/2020",7
"595","Uttar Pradesh","28/03/2020",16
"596","Uttar Pradesh","29/03/2020",7
"597","Uttar Pradesh","30/03/2020",24
"598","Uttar Pradesh","31/03/2020",8
"599","Uttarakhand","02/04/2020",3
"600","Uttarakhand","03/04/2020",6
"601","Uttarakhand","04/04/2020",6
"602","Uttarakhand","05/04/2020",4
"603","Uttarakhand","06/04/2020",5
"604","Uttarakhand","08/04/2020",4
"605","Uttarakhand","14/04/2020",2
"606","Uttarakhand","15/03/2020",1
"607","Uttarakhand","17/04/2020",3
"608","Uttarakhand","19/03/2020",2
"609","Uttarakhand","23/03/2020",1
"610","Uttarakhand","25/03/2020",1
"611","Uttarakhand","28/03/2020",1
"612","Uttarakhand","29/03/2020",1
"613","West Bengal","02/04/2020",16
"614","West Bengal","05/04/2020",27
"615","West Bengal","07/04/2020",11
"616","West Bengal","08/04/2020",8
"617","West Bengal","09/04/2020",4
"618","West Bengal","10/04/2020",13
"619","West Bengal","11/04/2020",10
"620","West Bengal","12/04/2020",8
"621","West Bengal","13/04/2020",18
"622","West Bengal","14/04/2020",38
"623","West Bengal","15/04/2020",23
"624","West Bengal","16/04/2020",18
"625","West Bengal","17/03/2020",1
"626","West Bengal","17/04/2020",24
"627","West Bengal","18/04/2020",32
"628","West Bengal","20/03/2020",1
"629","West Bengal","21/03/2020",2
"630","West Bengal","22/03/2020",3
"631","West Bengal","24/03/2020",2
"632","West Bengal","26/03/2020",1
"633","West Bengal","27/03/2020",5
"634","West Bengal","28/03/2020",3
"635","West Bengal","29/03/2020",3
"636","West Bengal","30/03/2020",1
"637","West Bengal","31/03/2020",15
